Timestamp,province,dayrate
4/7/2015 18:59:28,Free State,125
4/7/2015 18:59:31,Eastern Cape,150
4/7/2015 18:59:39,Gauteng,200
4/7/2015 19:00:11,Western Cape,100
4/7/2015 19:00:20,Western Cape,265
4/7/2015 19:00:54,Western Cape,200
4/7/2015 19:00:57,Western Cape,200
4/7/2015 19:01:37,Gauteng,200
4/7/2015 19:01:53,KwaZulu-Natal,50
4/7/2015 19:01:55,Gauteng,170
4/7/2015 19:02:50,Gauteng,100
4/7/2015 19:02:54,Western Cape,210
4/7/2015 19:02:54,Mpumalanga,300
4/7/2015 19:03:07,Gauteng,125
4/7/2015 19:03:24,Western Cape,180
4/7/2015 19:04:12,Gauteng,150
4/7/2015 19:04:57,Gauteng,170
4/7/2015 19:05:24,Gauteng,231.25
4/7/2015 19:05:31,Western Cape,200
4/7/2015 19:05:42,Gauteng,250
4/7/2015 19:06:23,Gauteng,3000
4/7/2015 19:07:41,Gauteng,150
4/7/2015 19:08:07,Limpopo,1500
4/7/2015 19:08:10,Eastern Cape,150
4/7/2015 19:08:25,Gauteng,375
4/7/2015 19:08:41,Western Cape,150
4/7/2015 19:08:56,Gauteng,150
4/7/2015 19:09:05,Western Cape,120
4/7/2015 19:09:12,Gauteng,160
4/7/2015 19:09:21,Gauteng,220
4/7/2015 19:10:03,Gauteng,215
4/7/2015 19:10:14,Western Cape,212
4/7/2015 19:10:50,Western Cape,180
4/7/2015 19:11:37,Western Cape,270
4/7/2015 19:11:42,Eastern Cape,120
4/7/2015 19:12:11,Western Cape,250
4/7/2015 19:12:24,Gauteng,150
4/7/2015 19:12:32,Western Cape,250
4/7/2015 19:13:14,Gauteng,190
4/7/2015 19:13:46,Western Cape,250
4/7/2015 19:13:52,Gauteng,110
4/7/2015 19:14:42,Gauteng,145
4/7/2015 19:15:03,Eastern Cape,200
4/7/2015 19:15:31,Western Cape,200
4/7/2015 19:15:46,Western Cape,150
4/7/2015 19:15:52,Eastern Cape,250
4/7/2015 19:16:07,Gauteng,140
4/7/2015 19:17:14,Gauteng,176
4/7/2015 19:17:32,Western Cape,170
4/7/2015 19:17:51,Gauteng,310
4/7/2015 19:17:56,Gauteng,4000
4/7/2015 19:18:41,Gauteng,3500
4/7/2015 19:18:46,KwaZulu-Natal,100
4/7/2015 19:18:47,Western Cape,240
4/7/2015 19:18:48,Western Cape,250
4/7/2015 19:19:44,Gauteng,150
4/7/2015 19:20:03,Limpopo,80
4/7/2015 19:20:36,Western Cape,250
4/7/2015 19:20:40,Gauteng,180
4/7/2015 19:20:46,Western Cape,160
4/7/2015 19:21:14,Gauteng,185
4/7/2015 19:21:19,Gauteng,150
4/7/2015 19:21:31,Western Cape,220
4/7/2015 19:21:42,Eastern Cape,200
4/7/2015 19:22:06,Western Cape,200
4/7/2015 19:23:21,Western Cape,150
4/7/2015 19:23:27,Gauteng,83
4/7/2015 19:23:38,Eastern Cape,200
4/7/2015 19:25:07,Gauteng,3600
4/7/2015 19:25:33,Gauteng,3600
4/7/2015 19:26:12,Gauteng,175
4/7/2015 19:26:54,KwaZulu-Natal,100
4/7/2015 19:27:11,Gauteng,152
4/7/2015 19:27:33,Gauteng,3100
4/7/2015 19:27:38,Eastern Cape,90
4/7/2015 19:27:45,Gauteng,228
4/7/2015 19:28:04,Western Cape,110
4/7/2015 19:28:16,Northern Cape,120
4/7/2015 19:28:51,Northern Cape,120
4/7/2015 19:29:04,Gauteng,100
4/7/2015 19:29:14,Northern Cape,120
4/7/2015 19:29:20,Western Cape,250
4/7/2015 19:29:39,Mpumalanga,130
4/7/2015 19:30:19,Gauteng,180
4/7/2015 19:30:41,Gauteng,2500
4/7/2015 19:31:18,Western Cape,312
4/7/2015 19:31:22,Western Cape,170
4/7/2015 19:31:54,Gauteng,220
4/7/2015 19:32:30,Gauteng,15
4/7/2015 19:32:31,Gauteng,260
4/7/2015 19:32:49,Gauteng,130
4/7/2015 19:33:08,Western Cape,190
4/7/2015 19:33:16,KwaZulu-Natal,100
4/7/2015 19:33:45,North West,120
4/7/2015 19:33:59,Gauteng,55
4/7/2015 19:34:05,Western Cape,200
4/7/2015 19:34:06,Mpumalanga,160
4/7/2015 19:34:14,Western Cape,170
4/7/2015 19:34:15,Gauteng,200
4/7/2015 19:34:31,Mpumalanga,160
4/7/2015 19:34:40,Western Cape,200
4/7/2015 19:34:52,Gauteng,280
4/7/2015 19:35:08,Gauteng,200
4/7/2015 19:35:37,North West,130
4/7/2015 19:35:54,Gauteng,150
4/7/2015 19:36:04,Gauteng,50
4/7/2015 19:36:14,Western Cape,300
4/7/2015 19:36:45,Gauteng,250
4/7/2015 19:37:01,Gauteng,150
4/7/2015 19:37:38,Western Cape,150
4/7/2015 19:39:12,Western Cape,130
4/7/2015 19:39:14,Gauteng,115
4/7/2015 19:40:29,KwaZulu-Natal,180
4/7/2015 19:41:17,Free State,108.33
4/7/2015 19:41:20,Gauteng,250
4/7/2015 19:41:36,Gauteng,200
4/7/2015 19:41:40,Western Cape,190
4/7/2015 19:41:46,Gauteng,130
4/7/2015 19:42:01,Gauteng,160
4/7/2015 19:42:19,Gauteng,200
4/7/2015 19:43:04,Gauteng,150
4/7/2015 19:43:32,Gauteng,180
4/7/2015 19:44:49,Gauteng,150
4/7/2015 19:44:59,Free State,155
4/7/2015 19:45:47,Western Cape,300
4/7/2015 19:45:59,Gauteng,150
4/7/2015 19:46:15,KwaZulu-Natal,100
4/7/2015 19:48:13,Gauteng,155
4/7/2015 19:48:32,Western Cape,170
4/7/2015 19:48:44,Gauteng,175
4/7/2015 19:48:53,Free State,2000
4/7/2015 19:49:20,Gauteng,200
4/7/2015 19:49:24,Western Cape,230
4/7/2015 19:49:27,Gauteng,220
4/7/2015 19:49:44,Western Cape,250
4/7/2015 19:51:21,Gauteng,250
4/7/2015 19:51:35,Mpumalanga,100
4/7/2015 19:52:26,Gauteng,250
4/7/2015 19:53:16,Gauteng,150
4/7/2015 19:53:49,Gauteng,190
4/7/2015 19:53:51,Gauteng,190
4/7/2015 19:53:57,Eastern Cape,125
4/7/2015 19:54:23,Free State,100
4/7/2015 19:54:30,Gauteng,220
4/7/2015 19:54:35,Gauteng,150
4/7/2015 19:55:17,Western Cape,200
4/7/2015 19:55:23,Gauteng,185
4/7/2015 19:55:47,KwaZulu-Natal,150
4/7/2015 19:56:47,Eastern Cape,50
4/7/2015 19:56:52,Limpopo,1800
4/7/2015 19:57:13,Gauteng,170
4/7/2015 19:57:32,Eastern Cape,100
4/7/2015 19:57:47,Western Cape,170
4/7/2015 19:58:07,Western Cape,200
4/7/2015 19:58:19,Gauteng,230
4/7/2015 19:58:40,Gauteng,200
4/7/2015 19:59:14,Gauteng,300
4/7/2015 19:59:15,Gauteng,220
4/7/2015 19:59:28,Western Cape,100
4/7/2015 20:00:24,Western Cape,150
4/7/2015 20:00:40,Gauteng,100
4/7/2015 20:01:01,Gauteng,200
4/7/2015 20:02:08,KwaZulu-Natal,120
4/7/2015 20:02:12,Mpumalanga,180
4/7/2015 20:02:46,Gauteng,180
4/7/2015 20:03:45,Gauteng,150
4/7/2015 20:04:35,Western Cape,250
4/7/2015 20:04:55,Gauteng,225
4/7/2015 20:06:08,Western Cape,175
4/7/2015 20:06:54,Gauteng,150
4/7/2015 20:06:56,Gauteng,150
4/7/2015 20:07:01,Free State,150
4/7/2015 20:07:34,Eastern Cape,25
4/7/2015 20:08:24,KwaZulu-Natal,160
4/7/2015 20:09:26,Gauteng,180
4/7/2015 20:09:34,Gauteng,210
4/7/2015 20:09:40,Western Cape,200
4/7/2015 20:09:57,KwaZulu-Natal,100
4/7/2015 20:09:59,Western Cape,210
4/7/2015 20:11:00,Eastern Cape,150
4/7/2015 20:11:07,Western Cape,200
4/7/2015 20:11:35,Gauteng,3
4/7/2015 20:12:28,Free State,100
4/7/2015 20:12:34,Gauteng,200
4/7/2015 20:12:50,Gauteng,170
4/7/2015 20:12:56,Gauteng,-150
4/7/2015 20:13:19,Eastern Cape,118
4/7/2015 20:14:15,Mpumalanga,120
4/7/2015 20:14:17,Gauteng,200
4/7/2015 20:14:36,Gauteng,135
4/7/2015 20:14:59,Western Cape,170
4/7/2015 20:15:08,Western Cape,120
4/7/2015 20:15:11,Gauteng,170
4/7/2015 20:15:24,Gauteng,204
4/7/2015 20:15:27,Western Cape,100
4/7/2015 20:16:19,Gauteng,2400
4/7/2015 20:16:26,Gauteng,220
4/7/2015 20:16:26,Gauteng,90
4/7/2015 20:16:29,Gauteng,175
4/7/2015 20:16:43,Eastern Cape,140
4/7/2015 20:17:54,Western Cape,200
4/7/2015 20:18:15,Gauteng,150
4/7/2015 20:18:17,Gauteng,170
4/7/2015 20:18:54,North West,69
4/7/2015 20:19:03,Gauteng,180
4/7/2015 20:20:17,Gauteng,130
4/7/2015 20:19:52,Gauteng,155
4/7/2015 20:20:42,KwaZulu-Natal,150
4/7/2015 20:21:17,Gauteng,150
4/7/2015 20:21:28,KwaZulu-Natal,250
4/7/2015 20:21:36,Gauteng,140
4/7/2015 20:21:40,Northern Cape,150
4/7/2015 20:21:41,Gauteng,150
4/7/2015 20:22:17,Western Cape,180
4/7/2015 20:22:22,KwaZulu-Natal,130
4/7/2015 20:22:22,Western Cape,200
4/7/2015 20:22:34,Gauteng,165
4/7/2015 20:22:49,Gauteng,128
4/7/2015 20:22:56,Western Cape,150
4/7/2015 20:23:21,Western Cape,270
4/7/2015 20:23:38,Western Cape,310
4/7/2015 20:23:44,Gauteng,123
4/7/2015 20:23:59,Western Cape,160
4/7/2015 20:24:44,Gauteng,200
4/7/2015 20:27:12,Western Cape,175
4/7/2015 20:27:35,Western Cape,230
4/7/2015 20:27:45,Gauteng,166
4/7/2015 20:28:19,Western Cape,200
4/7/2015 20:28:31,KwaZulu-Natal,110
4/7/2015 20:28:51,Gauteng,180
4/7/2015 20:29:16,Gauteng,2000
4/7/2015 20:29:31,Eastern Cape,200
4/7/2015 20:29:54,Gauteng,200
4/7/2015 20:29:54,Gauteng,150
4/7/2015 20:30:36,KwaZulu-Natal,120
4/7/2015 20:31:07,Northern Cape,150
4/7/2015 20:31:44,Gauteng,3500
4/7/2015 20:31:57,Gauteng,70
4/7/2015 20:32:10,Gauteng,5200
4/7/2015 20:32:22,Gauteng,250
4/7/2015 20:32:39,Western Cape,282
4/7/2015 20:32:44,Gauteng,320.5
4/7/2015 20:32:50,Eastern Cape,120
4/7/2015 20:33:24,Western Cape,250
4/7/2015 20:33:27,Gauteng,180
4/7/2015 20:33:54,KwaZulu-Natal,120
4/7/2015 20:34:01,KwaZulu-Natal,100
4/7/2015 20:34:11,Gauteng,150
4/7/2015 20:34:32,KwaZulu-Natal,250
4/7/2015 20:34:32,Gauteng,200
4/7/2015 20:34:43,Western Cape,200
4/7/2015 20:35:04,Western Cape,250
4/7/2015 20:35:10,Gauteng,200
4/7/2015 20:35:26,Gauteng,155
4/7/2015 20:35:43,Western Cape,180
4/7/2015 20:35:53,Western Cape,220
4/7/2015 20:37:05,Eastern Cape,163
4/7/2015 20:37:18,Western Cape,230
4/7/2015 20:37:24,Gauteng,140
4/7/2015 20:37:42,KwaZulu-Natal,165
4/7/2015 20:38:02,Gauteng,187.5
4/7/2015 20:38:35,North West,100
4/7/2015 20:38:41,KwaZulu-Natal,150
4/7/2015 20:38:58,Limpopo,30
4/7/2015 20:39:01,Limpopo,75
4/7/2015 20:39:03,Gauteng,150
4/7/2015 20:40:09,KwaZulu-Natal,100
4/7/2015 20:40:12,Western Cape,265
4/7/2015 20:40:12,Gauteng,110
4/7/2015 20:40:18,Gauteng,150
4/7/2015 20:40:54,Western Cape,150
4/7/2015 20:40:57,Western Cape,150
4/7/2015 20:40:59,Western Cape,193
4/7/2015 20:41:10,Gauteng,187.5
4/7/2015 20:41:14,Gauteng,250
4/7/2015 20:41:26,Gauteng,100
4/7/2015 20:41:35,Gauteng,500
4/7/2015 20:41:48,Gauteng,100
4/7/2015 20:41:54,Western Cape,145
4/7/2015 20:42:14,Western Cape,150
4/7/2015 20:42:36,Western Cape,250
4/7/2015 20:42:38,Gauteng,200
4/7/2015 20:43:09,KwaZulu-Natal,290
4/7/2015 20:43:18,Mpumalanga,80
4/7/2015 20:43:31,Western Cape,5000
4/7/2015 20:44:11,Western Cape,200
4/7/2015 20:44:53,Western Cape,58
4/7/2015 20:44:57,Western Cape,135
4/7/2015 20:45:05,Gauteng,200
4/7/2015 20:45:14,Gauteng,155
4/7/2015 20:46:03,Gauteng,1
4/7/2015 20:46:16,Gauteng,140
4/7/2015 20:46:26,Gauteng,165
4/7/2015 20:46:45,Gauteng,200
4/7/2015 20:47:54,Gauteng,180
4/7/2015 20:48:17,Gauteng,7
4/7/2015 20:48:26,Western Cape,250
4/7/2015 20:49:37,Western Cape,230
4/7/2015 20:50:39,KwaZulu-Natal,175
4/7/2015 20:50:45,Western Cape,120
4/7/2015 20:50:59,Western Cape,175
4/7/2015 20:51:08,North West,200
4/7/2015 20:51:20,Western Cape,120
4/7/2015 20:51:32,Gauteng,150
4/7/2015 20:51:53,Gauteng,200
4/7/2015 20:52:01,Gauteng,150
4/7/2015 20:52:04,Western Cape,150
4/7/2015 20:52:25,Gauteng,180
4/7/2015 20:52:35,Gauteng,1200
4/7/2015 20:54:33,Western Cape,165
4/7/2015 20:54:52,Western Cape,200
4/7/2015 20:55:40,Gauteng,165
4/7/2015 20:55:43,Limpopo,80
4/7/2015 20:56:23,Limpopo,80
4/7/2015 20:57:36,Gauteng,2600
4/7/2015 20:57:43,Western Cape,200
4/7/2015 20:59:35,Gauteng,95
4/7/2015 20:59:42,Gauteng,210
4/7/2015 20:59:42,Western Cape,250
4/7/2015 21:00:09,Western Cape,150
4/7/2015 21:00:12,Gauteng,2900
4/7/2015 21:00:16,Western Cape,150
4/7/2015 21:00:25,Western Cape,180
4/7/2015 21:00:31,Western Cape,200
4/7/2015 21:01:13,North West,59
4/7/2015 21:02:05,Western Cape,200
4/7/2015 21:02:14,North West,110
4/7/2015 21:02:26,Gauteng,2
4/7/2015 21:02:44,Western Cape,200
4/7/2015 21:02:50,Gauteng,152
4/7/2015 21:02:57,Western Cape,150
4/7/2015 21:03:03,Western Cape,170
4/7/2015 21:03:41,Gauteng,220
4/7/2015 21:03:48,Gauteng,150
4/7/2015 21:03:56,Western Cape,200
4/7/2015 21:04:39,Gauteng,165
4/7/2015 21:04:40,Western Cape,150
4/7/2015 21:04:59,Western Cape,4200
4/7/2015 21:05:31,Western Cape,160
4/7/2015 21:06:03,Western Cape,200
4/7/2015 21:06:43,Gauteng,165
4/7/2015 21:07:19,KwaZulu-Natal,80
4/7/2015 21:07:27,Western Cape,250
4/7/2015 21:09:00,Gauteng,100
4/7/2015 21:09:25,Gauteng,100
4/7/2015 21:11:21,Gauteng,120
4/7/2015 21:11:31,Western Cape,250
4/7/2015 21:11:41,Gauteng,150
4/7/2015 21:11:52,Gauteng,180
4/7/2015 21:12:28,Western Cape,200
4/7/2015 21:13:33,Eastern Cape,150
4/7/2015 21:13:52,Mpumalanga,180
4/7/2015 21:13:57,Gauteng,100
4/7/2015 21:14:06,Gauteng,150
4/7/2015 21:14:36,Gauteng,180
4/7/2015 21:14:51,Western Cape,200
4/7/2015 21:15:30,Gauteng,210
4/7/2015 21:15:44,Western Cape,3880
4/7/2015 21:17:11,Gauteng,130
4/7/2015 21:17:17,Gauteng,2890
4/7/2015 21:17:43,KwaZulu-Natal,150
4/7/2015 21:18:05,Gauteng,250
4/7/2015 21:18:14,Gauteng,250
4/7/2015 21:18:22,Gauteng,200
4/7/2015 21:19:01,Western Cape,100
4/7/2015 21:19:20,Western Cape,180
4/7/2015 21:21:34,Gauteng,200
4/7/2015 21:21:39,Western Cape,320
4/7/2015 21:22:05,Gauteng,160
4/7/2015 21:22:04,Gauteng,170
4/7/2015 21:22:38,Limpopo,70
4/7/2015 21:22:48,Gauteng,80
4/7/2015 21:24:43,Western Cape,190
4/7/2015 21:24:49,Western Cape,186
4/7/2015 21:25:23,Western Cape,180
4/7/2015 21:26:55,Gauteng,200
4/7/2015 21:27:50,Western Cape,200
4/7/2015 21:28:26,Gauteng,4800
4/7/2015 21:28:25,Gauteng,200
4/7/2015 21:30:08,Western Cape,250
4/7/2015 21:31:05,Western Cape,220
4/7/2015 21:31:18,Gauteng,20
4/7/2015 21:31:23,KwaZulu-Natal,-110
4/7/2015 21:32:20,Western Cape,220
4/7/2015 21:32:54,Western Cape,200
4/7/2015 21:33:06,KwaZulu-Natal,160
4/7/2015 21:34:03,Western Cape,200
4/7/2015 21:34:12,Mpumalanga,3500
4/7/2015 21:34:35,Western Cape,365
4/7/2015 21:34:52,Mpumalanga,110
4/7/2015 21:34:57,Gauteng,200
4/7/2015 21:34:57,North West,114.24
4/7/2015 21:36:01,Gauteng,90
4/7/2015 21:36:51,Gauteng,182
4/7/2015 21:37:31,Western Cape,200
4/7/2015 21:39:05,KwaZulu-Natal,120
4/7/2015 21:39:08,Gauteng,200
4/7/2015 21:39:34,Gauteng,150
4/7/2015 21:39:45,Gauteng,300
4/7/2015 21:40:12,Gauteng,196
4/7/2015 21:40:37,Gauteng,110
4/7/2015 21:40:50,Gauteng,200
4/7/2015 21:41:57,Gauteng,170
4/7/2015 21:42:16,Western Cape,210
4/7/2015 21:42:30,KwaZulu-Natal,220
4/7/2015 21:42:34,Gauteng,23
4/7/2015 21:42:38,Western Cape,170
4/7/2015 21:42:45,Gauteng,220
4/7/2015 21:44:40,Western Cape,220
4/7/2015 21:44:46,Gauteng,120
4/7/2015 21:45:03,Western Cape,105
4/7/2015 21:45:04,Western Cape,70
4/7/2015 21:46:17,Gauteng,180
4/7/2015 21:46:35,Gauteng,350
4/7/2015 21:46:37,Gauteng,150
4/7/2015 21:47:28,KwaZulu-Natal,60
4/7/2015 21:47:33,Western Cape,400
4/7/2015 21:47:35,Gauteng,150
4/7/2015 21:48:18,Western Cape,200
4/7/2015 21:48:56,Limpopo,125
4/7/2015 21:48:59,Gauteng,250
4/7/2015 21:49:12,Gauteng,3300
4/7/2015 21:49:33,KwaZulu-Natal,75
4/7/2015 21:50:06,Gauteng,115
4/7/2015 21:50:11,KwaZulu-Natal,155
4/7/2015 21:50:22,Gauteng,142
4/7/2015 21:50:30,Western Cape,150
4/7/2015 21:52:00,Western Cape,120
4/7/2015 21:52:02,Gauteng,119
4/7/2015 21:52:16,Western Cape,170
4/7/2015 21:52:40,Western Cape,200
4/7/2015 21:53:02,Gauteng,150
4/7/2015 21:53:05,Gauteng,150
4/7/2015 21:54:53,Gauteng,170
4/7/2015 21:55:38,Gauteng,100
4/7/2015 21:55:52,Mpumalanga,90
4/7/2015 21:56:22,Gauteng,150
4/7/2015 21:56:42,Gauteng,180
4/7/2015 21:57:04,Western Cape,110
4/7/2015 21:57:39,Western Cape,250
4/7/2015 21:58:32,Eastern Cape,140
4/7/2015 21:59:07,Western Cape,400
4/7/2015 22:00:12,Gauteng,140
4/7/2015 22:00:16,Western Cape,250
4/7/2015 22:01:21,Gauteng,240
4/7/2015 22:01:31,Gauteng,200
4/7/2015 22:01:55,Gauteng,1700
4/7/2015 22:02:17,Gauteng,240
4/7/2015 22:02:26,Gauteng,57
4/7/2015 22:02:54,Western Cape,200
4/7/2015 22:03:10,Western Cape,150
4/7/2015 22:03:36,Gauteng,150
4/7/2015 22:03:40,Western Cape,160
4/7/2015 22:03:48,Gauteng,275
4/7/2015 22:04:02,Gauteng,100
4/7/2015 22:04:03,Western Cape,150
4/7/2015 22:04:12,Western Cape,200
4/7/2015 22:04:45,KwaZulu-Natal,160
4/7/2015 22:05:37,Gauteng,200
4/7/2015 22:06:50,Gauteng,180
4/7/2015 22:06:55,Western Cape,110
4/7/2015 22:06:56,Western Cape,200
4/7/2015 22:07:25,Gauteng,150
4/7/2015 22:07:38,Western Cape,200
4/7/2015 22:07:52,Gauteng,190
4/7/2015 22:09:22,Gauteng,100
4/7/2015 22:09:33,Gauteng,275
4/7/2015 22:11:31,Gauteng,180
4/7/2015 22:12:43,Western Cape,220
4/7/2015 22:12:46,Gauteng,190
4/7/2015 22:14:40,Eastern Cape,120
4/7/2015 22:15:02,Eastern Cape,150
4/7/2015 22:15:08,Western Cape,100
4/7/2015 22:15:23,Gauteng,160
4/7/2015 22:16:29,Western Cape,50
4/7/2015 22:16:30,Western Cape,200
4/7/2015 22:16:49,Western Cape,100
4/7/2015 22:17:05,Gauteng,2500
4/7/2015 22:21:58,Western Cape,180
4/7/2015 22:22:20,Limpopo,100
4/7/2015 22:22:27,Gauteng,150
4/7/2015 22:22:59,Western Cape,250
4/7/2015 22:25:58,Western Cape,150
4/7/2015 22:27:20,Gauteng,170
4/7/2015 22:29:23,Gauteng,150
4/7/2015 22:29:30,Limpopo,80
4/7/2015 22:29:56,Western Cape,190
4/7/2015 22:30:13,Free State,120
4/7/2015 22:31:42,Western Cape,220
4/7/2015 22:31:47,Gauteng,209
4/7/2015 22:31:47,Western Cape,350
4/7/2015 22:31:49,Gauteng,100
4/7/2015 22:31:54,Gauteng,1500
4/7/2015 22:32:25,Western Cape,150
4/7/2015 22:32:34,Gauteng,110
4/7/2015 22:32:43,Gauteng,4500
4/7/2015 22:32:54,Gauteng,110
4/7/2015 22:33:53,Gauteng,200
4/7/2015 22:35:06,Western Cape,170
4/7/2015 22:36:02,Eastern Cape,98
4/7/2015 22:36:44,Gauteng,150
4/7/2015 22:36:47,Gauteng,222.5
4/7/2015 22:37:20,Western Cape,250
4/7/2015 22:38:05,KwaZulu-Natal,150
4/7/2015 22:39:06,KwaZulu-Natal,1000
4/7/2015 22:42:18,Gauteng,120
4/7/2015 22:42:53,Gauteng,250
4/7/2015 22:43:14,Gauteng,215
4/7/2015 22:43:35,Eastern Cape,140
4/7/2015 22:44:22,Gauteng,260
4/7/2015 22:44:53,Western Cape,250
4/7/2015 22:45:34,Gauteng,150
4/7/2015 22:45:49,Mpumalanga,200
4/7/2015 22:48:22,Western Cape,120
4/7/2015 22:48:29,Gauteng,150
4/7/2015 22:49:29,KwaZulu-Natal,1500
4/7/2015 22:51:22,Gauteng,208
4/7/2015 22:52:34,Gauteng,97
4/7/2015 22:53:04,Western Cape,150
4/7/2015 22:54:09,Western Cape,185
4/7/2015 22:54:12,Limpopo,80
4/7/2015 22:54:30,Western Cape,200
4/7/2015 22:55:46,Gauteng,200
4/7/2015 22:57:32,Gauteng,250
4/7/2015 22:57:40,KwaZulu-Natal,250
4/7/2015 23:00:01,North West,150
4/7/2015 23:00:40,Gauteng,200
4/7/2015 23:01:16,Western Cape,180
4/7/2015 23:01:30,Western Cape,180
4/7/2015 23:01:30,Western Cape,250
4/7/2015 23:02:03,Western Cape,184
4/7/2015 23:02:21,Gauteng,1500
4/7/2015 23:03:45,Limpopo,80
4/7/2015 23:04:00,Western Cape,200
4/7/2015 23:04:10,Gauteng,150
4/7/2015 23:05:19,Western Cape,250
4/7/2015 23:05:43,Western Cape,200
4/7/2015 23:06:15,Western Cape,42
4/7/2015 23:07:00,Western Cape,230
4/7/2015 23:09:14,Limpopo,150
4/7/2015 23:10:14,Gauteng,180
4/7/2015 23:10:29,Western Cape,170
4/7/2015 23:10:38,Western Cape,150
4/7/2015 23:10:48,Limpopo,80
4/7/2015 23:12:34,KwaZulu-Natal,250
4/7/2015 23:13:12,Gauteng,150
4/7/2015 23:13:54,Limpopo,80
4/7/2015 23:15:31,Western Cape,160
4/7/2015 23:15:46,Gauteng,200
4/7/2015 23:16:47,Western Cape,114
4/7/2015 23:17:06,Gauteng,200
4/7/2015 23:19:33,Eastern Cape,140
4/7/2015 23:19:55,Western Cape,200
4/7/2015 23:22:03,Western Cape,237
4/7/2015 23:23:21,KwaZulu-Natal,150
4/7/2015 23:27:37,Gauteng,170
4/7/2015 23:28:40,Western Cape,200
4/7/2015 23:30:48,Western Cape,200
4/7/2015 23:30:57,Gauteng,200
4/7/2015 23:34:37,Western Cape,180
4/7/2015 23:35:55,Western Cape,220
4/7/2015 23:35:56,Eastern Cape,120
4/7/2015 23:37:51,Northern Cape,100
4/7/2015 23:38:01,Western Cape,250
4/7/2015 23:40:38,Limpopo,110
4/7/2015 23:41:05,Gauteng,4300
4/7/2015 23:42:11,Gauteng,200
4/7/2015 23:44:26,Gauteng,200
4/7/2015 23:45:01,Gauteng,150
4/7/2015 23:45:43,Gauteng,250
4/7/2015 23:47:02,Western Cape,270
4/7/2015 23:48:36,Gauteng,80
4/7/2015 23:49:55,KwaZulu-Natal,240
4/7/2015 23:51:29,Gauteng,70
4/7/2015 23:54:32,Western Cape,147
4/7/2015 23:55:49,Western Cape,200
4/7/2015 23:59:19,Western Cape,120
4/8/2015 0:02:12,Western Cape,300
4/8/2015 0:03:41,Gauteng,230
4/8/2015 0:05:45,Western Cape,160
4/8/2015 0:09:08,KwaZulu-Natal,112
4/8/2015 0:10:56,Western Cape,200
4/8/2015 0:12:28,Western Cape,140
4/8/2015 0:13:16,Western Cape,140
4/8/2015 0:13:22,Gauteng,120
4/8/2015 0:14:04,Limpopo,100
4/8/2015 0:18:12,Western Cape,200
4/8/2015 0:21:26,KwaZulu-Natal,100
4/8/2015 0:26:50,Gauteng,100
4/8/2015 0:28:21,Western Cape,250
4/8/2015 0:31:19,Free State,60
4/8/2015 0:32:41,Gauteng,120
4/8/2015 0:36:54,Gauteng,2800
4/8/2015 0:39:31,Gauteng,230
4/8/2015 0:39:44,KwaZulu-Natal,120
4/8/2015 0:45:40,Free State,1800
4/8/2015 0:46:43,Gauteng,200
4/8/2015 0:51:38,Western Cape,230
4/8/2015 1:02:27,Western Cape,200
4/8/2015 1:05:52,Gauteng,350
4/8/2015 1:10:42,Gauteng,200
4/8/2015 1:13:42,Gauteng,170
4/8/2015 1:13:56,Western Cape,80
4/8/2015 1:14:20,Western Cape,150
4/8/2015 1:16:51,Gauteng,130
4/8/2015 1:21:02,Gauteng,25
4/8/2015 1:23:08,Gauteng,80
4/8/2015 1:34:46,Gauteng,200
4/8/2015 1:40:37,Northern Cape,20
4/8/2015 1:45:42,Gauteng,150
4/8/2015 1:46:09,Limpopo,99
4/8/2015 1:59:40,Eastern Cape,200
4/8/2015 2:00:11,Eastern Cape,200
4/8/2015 2:18:57,Free State,70
4/8/2015 2:23:06,Western Cape,180
4/8/2015 2:24:50,Western Cape,200
4/8/2015 2:35:16,Western Cape,150
4/8/2015 3:15:08,Gauteng,150
4/8/2015 3:35:44,Gauteng,220
4/8/2015 3:38:03,Gauteng,150
4/8/2015 3:43:40,Gauteng,200
4/8/2015 3:44:29,Western Cape,125
4/8/2015 3:47:32,Gauteng,170
4/8/2015 3:50:02,Western Cape,120
4/8/2015 4:07:27,Gauteng,2500
4/8/2015 4:14:12,Gauteng,275
4/8/2015 4:16:09,Western Cape,249
4/8/2015 4:16:08,Gauteng,150
4/8/2015 4:37:01,Gauteng,150
4/8/2015 4:38:25,Gauteng,2500
4/8/2015 4:53:51,Gauteng,200
4/8/2015 4:56:02,Gauteng,75
4/8/2015 5:13:32,KwaZulu-Natal,62
4/8/2015 5:22:51,Western Cape,220
4/8/2015 5:28:03,Gauteng,140
4/8/2015 5:31:10,KwaZulu-Natal,175
4/8/2015 5:32:46,Gauteng,120
4/8/2015 5:35:10,Gauteng,300
4/8/2015 5:36:08,Gauteng,210
4/8/2015 5:36:40,Gauteng,170
4/8/2015 5:48:02,Gauteng,180
4/8/2015 5:48:14,Western Cape,180
4/8/2015 5:48:29,Western Cape,150
4/8/2015 5:49:42,Gauteng,145
4/8/2015 5:49:55,Limpopo,949
4/8/2015 5:52:27,Eastern Cape,-190
4/8/2015 5:53:39,North West,140
4/8/2015 5:55:52,Western Cape,220
4/8/2015 5:56:18,Western Cape,180
4/8/2015 5:56:58,Gauteng,190
